player,season,masters_date,n_prior_events,sg_total_weighted,sg_app_weighted,sg_putt_weighted,sg_arg_weighted,sg_ott_weighted,sg_t2g_weighted,top10_rate,cut_rate,augusta_fit,masters_appearances,masters_avg_finish,masters_best_finish,masters_wins,recent_form_bonus,l6_sg_total_avg,l6_sg_app_avg,l6_sg_putt_avg,l6_top10_rate,l6_cut_rate,l6_avg_finish,finish_position,made_cut,top32,top16,top10,top5,won
stewart cink,2021,2021-04-11,12,-0.22616982209723135,0.6103775491964192,-0.04919552053101986,-0.50271160753138,-0.282855102471868,-0.17585225971705565,0.08333333333333333,0.5833333333333334,0.13723030618138787,1,83.0,83.0,0,0,0.06833333333333336,0.82,0.19333333333333336,0.0,0.5,56.0,12.0,1,1,1,0,0,0
sergio garcia,2021,2021-04-11,12,0.5561652119715322,0.42395612581189834,-0.7499232664909972,0.17226185580717768,0.7095109551711474,1.3043397339736489,0.08333333333333333,0.6666666666666666,0.04708843785434696,5,43.0,1.0,1,0,0.4483333333333333,0.23666666666666672,-0.9083333333333332,0.16666666666666666,0.6666666666666666,43.166666666666664,88.0,0,0,0,0,0,0
sungjae im,2021,2021-04-11,12,1.3506540919275365,-0.2713039504948162,0.9846542848694887,-0.19963592147487763,0.8346085927360667,0.3664914129644873,0.16666666666666666,0.9166666666666666,0.5808471012808936,1,2.0,2.0,0,0,1.5216666666666665,-0.4266666666666667,1.18,0.16666666666666666,1.0,20.5,88.0,0,0,0,0,0,0
si woo kim,2021,2021-04-11,12,-0.18726288359784146,-0.16527601566799413,0.01101336648686311,-0.0350652663930346,0.0020800013897071313,-0.1984766004748498,0.16666666666666666,0.5833333333333334,-0.0899542147755,4,40.25,21.0,0,0,-0.6966666666666667,-0.5800000000000001,0.11666666666666664,0.16666666666666666,0.5,53.666666666666664,12.0,1,1,1,0,0,0
shane lowry,2021,2021-04-11,12,0.43367074553217505,0.06479287457386175,-0.3700078275120322,0.3267725231656905,0.40867856500869937,0.8002691341985094,0.08333333333333333,0.75,0.005014567665487963,5,61.8,25.0,0,0,0.49666666666666665,0.024999999999999984,-0.595,0.16666666666666666,0.8333333333333334,38.833333333333336,21.0,1,1,0,0,0,0
sebastian munoz,2021,2021-04-11,12,-0.05772893372372432,0.10373971150642937,-0.1012612951075556,-0.15633366277662247,0.0969865813580216,0.043502632514444424,0.16666666666666666,0.6666666666666666,-0.0007779654994483618,1,19.0,19.0,0,0,-0.3183333333333334,-0.025000000000000022,0.013333333333333308,0.16666666666666666,0.6666666666666666,47.166666666666664,40.0,1,0,0,0,0,0
scottie scheffler,2021,2021-04-11,12,0.6393118296638372,0.06889681920830105,-0.199955541567831,0.4650992304176513,0.3033670085587862,0.8383624807856825,0.16666666666666666,0.6666666666666666,0.09615961622257642,1,19.0,19.0,0,0,0.4766666666666666,0.5783333333333334,-0.5883333333333333,0.3333333333333333,0.6666666666666666,41.0,18.0,1,1,0,0,0,0
tony finau,2021,2021-04-11,12,1.132078153028701,0.7516422012861241,0.013433147666408825,0.3602453480502151,0.005817081292828043,1.1159031680353289,0.4166666666666667,0.8333333333333334,0.48457043483276013,3,17.666666666666668,5.0,0,0,1.6133333333333333,0.9883333333333336,0.08333333333333333,0.5,0.6666666666666666,30.333333333333332,10.0,1,1,1,1,0,0
tommy fleetwood,2021,2021-04-11,12,0.18153524441452354,0.08795055872241347,-0.10306950110198854,0.28919817371835616,-0.09351481424232022,0.28382881829659057,0.08333333333333333,0.75,0.019007264097129693,4,38.5,17.0,0,0,0.05000000000000002,0.285,-0.17833333333333334,0.16666666666666666,0.8333333333333334,47.833333333333336,46.0,1,0,0,0,0,0
tyrrell hatton,2021,2021-04-11,12,1.0213976459119054,0.5667714856801083,0.27236414121833413,-0.3504665580206086,0.5312646800689987,0.749303262614874,0.25,0.75,0.5391456799533253,4,68.75,44.0,0,0,1.1199999999999999,0.6316666666666667,0.38999999999999996,0.16666666666666666,0.8333333333333334,30.166666666666668,18.0,1,1,0,0,0,0
tyler strafaci,2021,2021-04-11,4,-4.727862001943635,-1.5792419825072888,-1.3402526724975705,-1.227968901846453,-0.5803984450923226,-3.3876093294460645,0.0,0.0,-1.9740091880908208,0,,,0,0,-5.3100000000000005,-1.905,-0.8500000000000001,0.0,0.0,80.0,88.0,0,0,0,0,0,0
viktor hovland,2021,2021-04-11,12,1.2176618601789158,0.38875265042021545,0.2139960399659642,-0.16882508478826244,0.7817421049285885,1.001501206967349,0.3333333333333333,0.9166666666666666,0.5116418715301035,1,32.0,32.0,0,0,1.3766666666666667,0.57,0.2866666666666667,0.5,0.8333333333333334,28.166666666666668,21.0,1,1,0,0,0,0
victor perez,2021,2021-04-11,11,-0.7456850855372982,-0.3126804226693488,0.3218017003118321,-0.6599640507560899,-0.09525493949070991,-1.0693544887440538,0.18181818181818182,0.6363636363636364,-0.14092181818139757,1,46.0,46.0,0,0,-0.3225,-0.13749999999999998,0.3675,0.25,0.75,52.25,88.0,0,0,0,0,0,0
vijay singh,2021,2021-04-11,12,-1.264161054210993,-0.20343689441587648,-1.1400391627132593,0.20852850358324668,-0.1291032092797108,-0.12591510744683126,0.0,0.08333333333333333,-0.7301208678380218,6,73.0,49.0,0,0,-1.21,-0.5,-1.225,0.0,0.0,80.0,88.0,0,0,0,0,0,0
webb simpson,2021,2021-04-11,12,1.2600870956817931,0.047393263799942284,0.6561577630584922,0.4412438326368348,0.11319009529373807,0.6032316531898033,0.4166666666666667,0.9166666666666666,0.49523349037191466,6,29.0,5.0,0,0,1.16,0.16,0.6349999999999999,0.3333333333333333,0.8333333333333334,31.0,12.0,1,1,1,0,0,0
will zalatoris,2021,2021-04-11,12,1.3376799706870166,0.9103855067591706,-0.032900196659550324,0.09662744969545942,0.364351825238469,1.3697139874307938,0.16666666666666666,0.9166666666666666,0.5954230006373621,0,,,0,0,1.175,0.89,-0.06666666666666667,0.16666666666666666,1.0,23.333333333333332,2.0,1,1,1,1,1,0
xander schauffele,2021,2021-04-11,12,1.3081481610574326,0.3843061127940658,0.4832375856497682,0.2720076727348152,0.16968061631657202,0.8277389120609805,0.5,0.9166666666666666,0.5687410665642522,3,23.0,2.0,0,0,1.3783333333333332,0.45,0.505,0.5,0.8333333333333334,23.833333333333332,3.0,1,1,1,1,1,0
zach johnson,2021,2021-04-11,12,0.5653361552818084,-0.04406595649973216,0.806380739400484,-0.05998367237418943,-0.13817433202551124,-0.2423080520118918,0.25,0.9166666666666666,0.36743246455828305,6,52.166666666666664,9.0,0,0,0.19500000000000003,-0.305,0.5933333333333333,0.16666666666666666,0.8333333333333334,47.0,88.0,0,0,0,0,0,0
abraham ancer,2020,2020-11-15,12,0.4158723114785599,-0.06906406723664427,0.24774877256345548,0.008929572021115299,0.22620449881160692,0.16696550009341166,0.08333333333333333,0.9166666666666666,0.16115344937054288,0,,,0,0,-0.09499999999999997,-0.43500000000000005,0.4433333333333333,0.0,0.8333333333333334,41.166666666666664,13.0,1,1,1,0,0,0
adam hadwin,2020,2020-11-15,12,-0.3051143616561517,-0.4226932351596889,-0.12291842423706124,0.2899200143055522,-0.05296681966594841,-0.1818453250787229,0.08333333333333333,0.9166666666666666,-0.25869474368775025,2,30.0,24.0,0,0,-0.56,-0.23833333333333337,-0.2916666666666666,0.0,0.8333333333333334,56.5,93.0,0,0,0,0,0,0
andrew landry,2020,2020-11-15,12,-1.0158933249067834,-0.33655981246751443,-0.5145016563310139,-0.16546428284523004,-0.00012207619428716423,-0.5014715700175975,0.0,0.6666666666666666,-0.4941958728365425,1,46.0,46.0,0,0,-1.265,-0.37166666666666665,-0.3216666666666667,0.0,0.6666666666666666,61.166666666666664,93.0,0,0,0,0,0,0
andy ogletree,2020,2020-11-15,4,-2.171351351351351,-1.7149539089161734,0.32912407327501675,-0.45244145451692636,-0.32767465578786337,-2.500475424626368,0.0,0.0,-0.9285178819141083,0,,,0,0,-2.89,-1.2266666666666666,-0.8633333333333333,0.0,0.0,80.0,34.0,1,0,0,0,0,0
andrew putnam,2020,2020-11-15,12,-1.0260344882188206,-0.4413768272556861,0.5373815565488631,-0.06216023045681647,-1.0585887870439918,-1.5642267200036988,0.0,0.4166666666666667,-0.24787625875535682,0,,,0,0,-2.4883333333333333,-1.21,0.7433333333333333,0.0,0.16666666666666666,76.33333333333333,93.0,0,0,0,0,0,0
adam scott,2020,2020-11-15,12,0.654810621916331,0.2094133457700678,0.28457837277256104,0.2043199957860269,-0.04112898048489493,0.37010794268927255,0.08333333333333333,0.9166666666666666,0.2949508306834802,5,27.8,9.0,0,0,0.6733333333333335,0.12333333333333335,-0.04333333333333331,0.16666666666666666,0.8333333333333334,35.333333333333336,34.0,1,0,0,0,0,0
byeong hun an,2020,2020-11-15,12,-0.4793002442238621,0.3682121013968902,-1.1398970268169533,0.4574942618911939,-0.16678421638686575,0.6625522854646032,0.0,0.5,-0.3829204005922584,2,55.0,33.0,0,0,-0.7000000000000001,-0.17500000000000002,-0.08999999999999997,0.0,0.5,47.666666666666664,93.0,0,0,0,0,0,0
bryson dechambeau,2020,2020-11-15,12,1.4440833521010943,-0.11827737619593393,0.40076928651672306,0.10508545319186187,1.0539456080636613,1.0460666312397777,0.5,0.8333333333333334,0.4610981775953642,3,29.333333333333332,21.0,0,0,-0.1616666666666667,-1.305,0.3083333333333334,0.16666666666666666,0.6666666666666666,44.333333333333336,34.0,1,0,0,0,0,0
billy horschel,2020,2020-11-15,12,-0.10652770972141765,-0.3571490627615537,0.06489186296157197,0.041318542582601356,0.14190220942561935,-0.17315305852915658,0.16666666666666666,0.8333333333333334,-0.11274381901974029,4,58.25,17.0,0,0,0.1516666666666667,-0.11499999999999999,0.21666666666666667,0.16666666666666666,0.8333333333333334,35.5,38.0,1,0,0,0,0,0
brooks koepka,2020,2020-11-15,12,0.7193559965735096,0.5258660011484221,-0.1788928848146743,0.11794724325757233,0.25317202540479633,0.8964118362322681,0.25,0.6666666666666666,0.279979680353346,4,16.75,2.0,0,0,0.21666666666666665,0.8916666666666667,-0.765,0.16666666666666666,0.5,55.5,7.0,1,1,1,1,0,0
bernhard langer,2020,2020-11-15,7,-0.6158261218340324,-0.35507734490993137,0.17051609337002702,0.06474201229901197,-0.49276985612953567,-0.7877497594294391,0.0,0.42857142857142855,-0.22387882781429252,5,57.2,24.0,0,0,-0.14,0.010000000000000009,-0.16000000000000003,0.0,0.5,69.0,29.0,1,1,0,0,0,0
brandt snedeker,2020,2020-11-15,12,-0.1991774714327268,-0.2267515460535194,0.26676987281190795,0.12580149338375854,-0.36534834494530005,-0.4659989866990737,0.0,0.5833333333333334,-0.05487545279792722,4,50.0,10.0,0,0,-0.7166666666666667,-0.305,-0.20833333333333337,0.0,0.5,66.66666666666667,59.0,1,0,0,0,0,0
brendon todd,2020,2020-11-15,12,0.26962930129305773,-0.18039574139450335,0.8737341096452671,-0.030535922849319292,-0.39231327373908537,-0.6039849105737359,0.08333333333333333,0.8333333333333334,0.26548170925909864,1,80.0,80.0,0,0,0.5783333333333333,-0.32666666666666666,0.8583333333333334,0.16666666666666666,0.8333333333333334,34.0,93.0,0,0,0,0,0,0
bubba watson,2020,2020-11-15,12,0.9445694774821615,0.6458118625721251,-0.53635456509921,0.04256396155987371,0.7904393072157532,1.480924042581371,0.16666666666666666,0.6666666666666666,0.28340067746106695,5,34.8,5.0,0,0,0.6316666666666666,0.46166666666666667,-0.3433333333333333,0.0,0.8333333333333334,40.333333333333336,57.0,1,0,0,0,0,0
bernd wiesberger,2020,2020-11-15,12,-0.6502185499790512,-0.2255554334352214,-0.41660899231022336,0.30376629503891917,-0.3123621412665056,-0.2310002633978233,0.08333333333333333,0.8333333333333334,-0.3801324494733079,4,30.75,22.0,0,0,-0.568,-0.32599999999999996,-0.27,0.0,0.8333333333333334,51.5,58.0,1,0,0,0,0,0
christiaan bezuidenhout,2020,2020-11-15,12,0.32786381903728895,0.13849568534267678,0.5097070966904934,0.2479114247544894,-0.5671713093519007,-0.18178489888819657,0.0,0.6666666666666666,0.2437606778959416,0,,,0,0,0.6066666666666667,0.12499999999999999,0.73,0.0,0.6666666666666666,44.5,38.0,1,0,0,0,0,0
cameron champ,2020,2020-11-15,12,-0.26347580472584714,-0.07227881335951253,-0.9054261339611467,0.010764676902706827,0.7023099370227969,0.6402615464625293,0.16666666666666666,0.6666666666666666,-0.33958740561013945,0,,,0,0,-0.45333333333333337,-0.545,-0.5966666666666667,0.16666666666666666,0.6666666666666666,47.333333333333336,19.0,1,1,0,0,0,0
corey conners,2020,2020-11-15,12,0.660666947119955,0.3344930281281939,-0.15256646156769832,-0.06782867686271535,0.5472210707836336,0.8122738317963449,0.08333333333333333,0.6666666666666666,0.236023748296866,2,63.0,46.0,0,0,0.23666666666666666,0.3016666666666667,-0.8449999999999999,0.0,0.6666666666666666,45.0,10.0,1,1,1,1,0,0
charles howell iii,2020,2020-11-15,12,0.26505775128851405,-0.6944238574452233,0.6557125844858245,0.4426319601970524,-0.13908359804809708,-0.3920034328135066,0.08333333333333333,0.5833333333333334,0.021471528426485073,1,32.0,32.0,0,0,0.06499999999999999,-0.7483333333333334,0.4416666666666667,0.16666666666666666,0.6666666666666666,50.5,46.0,1,0,0,0,0,0
collin morikawa,2020,2020-11-15,12,0.49748008093633583,0.45645616653019666,-0.4961532469477298,0.325203339315809,0.21226471613587228,0.9931969886351513,0.25,0.6666666666666666,0.09531241421258287,0,,,0,0,0.7383333333333333,0.22833333333333336,-0.01666666666666666,0.3333333333333333,0.8333333333333334,29.166666666666668,44.0,1,0,0,0,0,0
c.t. pan,2020,2020-11-15,12,-0.10271860363421653,0.30664644354031906,0.049695938859656695,-0.050728458153481495,-0.4085591753679262,-0.1541520260704367,0.0,0.75,0.07376119517850398,0,,,0,0,-0.6533333333333333,0.4066666666666667,-0.48166666666666663,0.0,0.6666666666666666,65.5,7.0,1,1,1,1,0,0
chez reavie,2020,2020-11-15,12,0.06155568474217426,0.6704311389519264,-0.5393324107507595,0.07330804932124445,-0.145263205546494,0.5991876034952299,0.16666666666666666,0.8333333333333334,0.04565846152204745,1,53.0,53.0,0,0,0.7149999999999999,0.6716666666666665,-0.051666666666666645,0.16666666666666666,0.8333333333333334,41.5,29.0,1,1,0,0,0,0
charl schwartzel,2020,2020-11-15,12,0.13326711015750037,0.026849135043130835,-0.014281102615278447,0.27286375681861097,-0.15287450877745298,0.14683838308428881,0.08333333333333333,0.4166666666666667,0.014902894658996118,5,56.2,3.0,0,0,0.06833333333333332,-0.045000000000000005,-0.27,0.16666666666666666,0.3333333333333333,63.5,25.0,1,1,0,0,0,0
cameron smith,2020,2020-11-15,12,0.7486370260417328,0.3722878250558922,0.44402981959777016,0.1671224077044346,-0.23721254855259033,0.3019834795771343,0.08333333333333333,0.8333333333333334,0.41139382564959315,3,37.0,5.0,0,0,-0.14500000000000005,0.44500000000000006,-0.10833333333333334,0.0,1.0,38.666666666666664,2.0,1,1,1,1,1,0
dylan frittelli,2020,2020-11-15,12,-0.10246293412859117,-0.41305172226008857,-0.2738006817100118,0.324252171503727,0.2622150672135417,0.17085446093665285,0.0,0.6666666666666666,-0.2445564015385493,1,80.0,80.0,0,0,0.6116666666666667,0.14500000000000005,-0.13833333333333334,0.0,0.8333333333333334,34.333333333333336,5.0,1,1,1,1,1,0
dustin johnson,2020,2020-11-15,12,1.847108641245406,0.5950843749930299,0.3093986001352044,0.1825811989726211,0.7603826548290545,1.5381599520821514,0.5833333333333334,0.75,0.7338665307120731,4,5.5,2.0,0,0,1.2716666666666665,-0.048333333333333346,0.35833333333333334,0.6666666666666666,0.8333333333333334,16.333333333333332,1.0,1,1,1,1,1,1
danny willett,2020,2020-11-15,12,-1.7196385951615238,-0.9062023905732212,-0.6238121248248656,-0.15189395577075526,-0.03941395484110322,-1.0957728176085162,0.08333333333333333,0.4166666666666667,-0.8726135642505909,5,56.8,1.0,1,0,-0.84,-0.7866666666666666,0.22166666666666665,0.16666666666666666,0.5,57.5,25.0,1,1,0,0,0,0
erik van rooyen,2020,2020-11-15,12,0.5659730359351481,0.23429501410307138,0.03668466702903626,-0.007460424774848793,0.3005246782026512,0.5270149845012813,0.08333333333333333,0.5833333333333334,0.22876267950921617,0,,,0,0,0.14499999999999996,0.07000000000000002,-0.415,0.0,0.6666666666666666,45.666666666666664,93.0,0,0,0,0,0,0
fred couples,2020,2020-11-15,5,-0.9246938775510205,-0.05515063168124394,-0.32329446064139944,-0.33581146744412055,-0.20655004859086493,-0.6013994169096211,0.0,0.2,-0.32451983390758904,4,54.75,18.0,0,0,-0.81,-0.006666666666666672,-0.33,0.0,0.2,72.2,93.0,0,0,0,0,0,0
francesco molinari,2020,2020-11-15,12,-1.1959436525346372,-0.35832131979461274,-0.7932063940863163,0.06173618355165615,-0.10564983977703113,-0.40405041260340846,0.0,0.75,-0.6457861818518201,3,19.333333333333332,5.0,0,0,-2.226,-0.7959999999999999,-0.9359999999999999,0.0,0.6666666666666666,56.333333333333336,93.0,0,0,0,0,0,0
graeme mcdowell,2020,2020-11-15,12,-1.9088124300854705,-0.6338494160281201,-0.45028966092784173,-0.2560456225924719,-0.5717675351581324,-1.4590199297426047,0.0,0.3333333333333333,-0.7932680639229929,2,64.5,52.0,0,0,-2.1033333333333335,-0.5783333333333333,-0.3666666666666667,0.0,0.3333333333333333,65.0,93.0,0,0,0,0,0,0
gary woodland,2020,2020-11-15,12,-0.3976010925565361,0.13758491086279,0.20672726639867692,-0.12116789908849429,-0.6231373681339102,-0.6052249292866495,0.25,0.75,-0.0037355312910104317,4,68.5,32.0,0,0,0.2733333333333332,0.29833333333333334,0.13666666666666671,0.16666666666666666,0.8333333333333334,42.5,93.0,0,0,0,0,0,0
hideki matsuyama,2020,2020-11-15,12,1.1423380020625036,0.42742689723345373,0.001334759481062979,0.49702797619020855,0.21678435075287453,1.1410560333033295,0.16666666666666666,0.8333333333333334,0.38331881652144983,5,14.8,5.0,0,0,0.33,0.11166666666666668,-0.35999999999999993,0.16666666666666666,0.8333333333333334,28.166666666666668,13.0,1,1,1,0,0,0
henrik stenson,2020,2020-11-15,12,-0.7911821350355728,0.09351094218424473,-0.38436008658568294,-0.007988334653540298,-0.4865544326279733,-0.40574576092106834,0.08333333333333333,0.4166666666666667,-0.29384684366407926,5,33.2,5.0,0,0,-0.31499999999999995,0.5874999999999999,-0.1725,0.16666666666666666,0.5,49.333333333333336,93.0,0,0,0,0,0,0
ian poulter,2020,2020-11-15,12,0.2213177293764294,-0.1817372187427095,0.50850541157826,0.09791388950793271,-0.20473875364618424,-0.28718015727214863,0.08333333333333333,0.8333333333333334,0.14045177058626152,4,27.75,6.0,0,0,0.11499999999999994,-0.060000000000000005,0.6883333333333334,0.16666666666666666,0.8333333333333334,46.5,25.0,1,1,0,0,0,0
john augenstein,2020,2020-11-15,2,-1.2056756756756755,0.08351351351351355,-1.2454054054054053,-0.6672972972972974,0.6135135135135135,0.03432432432432432,0.0,0.0,-0.5859459459459458,0,,,0,0,-1.0433333333333332,0.22500000000000006,-0.45999999999999996,0.16666666666666666,0.5,50.5,55.0,1,0,0,0,0,0
jason day,2020,2020-11-15,12,0.5727245330110892,-0.10225425589596748,0.08831694098108689,0.22044207422000692,0.36747579535120845,0.48537164900723145,0.4166666666666667,0.75,0.13247050924671494,5,17.0,5.0,0,0,0.9400000000000001,-0.24,0.37333333333333335,0.6666666666666666,0.8333333333333334,27.5,93.0,0,0,0,0,0,0
justin harding,2020,2020-11-15,12,-0.4151535433760332,-0.24939530001807836,-0.09221196720381034,-0.06173815765610178,-0.013019157201572503,-0.32482679128302344,0.08333333333333333,0.6666666666666666,-0.2008868466219267,1,12.0,12.0,0,0,0.25,0.43,0.28,0.0,1.0,41.0,93.0,0,0,0,0,0,0
jazz janewattananond,2020,2020-11-15,12,-1.665419385641159,-0.2978885867627471,-0.7754644735243997,-0.5021580421521085,-0.08752278816663725,-0.889218659188352,0.0,0.5,-0.7010703455088675,0,,,0,0,-2.1383333333333328,-0.53,-1.1516666666666666,0.0,0.16666666666666666,76.5,51.0,1,0,0,0,0,0
jason kokrak,2020,2020-11-15,12,1.115638468512982,0.02580990390476046,0.6747376636553478,-0.10146441833040629,0.5116606055521621,0.4403800183168232,0.16666666666666666,0.5833333333333334,0.5041025284380509,0,,,0,0,0.04999999999999993,-0.06500000000000004,0.06166666666666667,0.16666666666666666,0.6666666666666666,39.666666666666664,93.0,0,0,0,0,0,0
j.t. poston,2020,2020-11-15,12,0.18741775956285378,0.10780930516658171,0.6236169808682546,-0.21037684663152598,-0.3354534910724355,-0.43597132735879646,0.0,0.6666666666666666,0.2695533792902379,0,,,0,0,-0.6116666666666667,-0.5766666666666668,0.2783333333333334,0.0,0.6666666666666666,60.5,93.0,0,0,0,0,0,0
jon rahm,2020,2020-11-15,12,1.84316419212882,0.41455406869463773,0.1864012939914958,0.31035294833015103,0.9331856454080165,1.6563517303386677,0.4166666666666667,1.0,0.6384850436736538,3,13.333333333333334,4.0,0,0,2.0633333333333335,0.2733333333333333,0.42333333333333334,0.6666666666666666,1.0,12.833333333333334,7.0,1,1,1,1,0,0
justin rose,2020,2020-11-15,12,-0.11470744909373014,-0.02120856535466875,0.09078388156968684,-0.2825008405375835,0.09683710131543535,-0.2081508109489476,0.16666666666666666,0.5,0.013247587998913402,5,21.8,2.0,0,0,-0.69,-0.07333333333333336,-0.2750000000000001,0.16666666666666666,0.3333333333333333,59.0,23.0,1,1,0,0,0,0
jordan spieth,2020,2020-11-15,12,-0.43988034837115064,-0.10820136917781323,-0.23637432122849972,0.32673666188213346,-0.42307776766016153,-0.2062103403068805,0.0,0.5833333333333334,-0.24374011145706495,5,7.6,1.0,1,0,0.13166666666666674,0.375,-0.39166666666666666,0.0,0.6666666666666666,57.666666666666664,46.0,1,0,0,0,0,0
james sugrue,2020,2020-11-15,2,-4.59,-2.45,-1.07,-1.2,0.13,-3.52,0.0,0.0,-2.102727272727273,0,,,0,0,-4.59,-2.45,-1.07,0.0,0.0,80.0,93.0,0,0,0,0,0,0
justin thomas,2020,2020-11-15,12,1.6748312734162483,0.7339374269023006,0.13831903635514475,0.44257590935334334,0.3609101205622204,1.5362577377825142,0.5,0.9166666666666666,0.6545089564022271,4,22.5,12.0,0,0,1.23,0.8916666666666666,-0.32,0.3333333333333333,1.0,22.0,4.0,1,1,1,1,1,0
jimmy walker,2020,2020-11-15,12,-2.2434693933555985,-0.6308274131317253,-0.20870871876454714,-0.3425954178638498,-1.0614025902240252,-2.034571960119507,0.0,0.3333333333333333,-0.8096805367745737,5,28.2,18.0,0,0,-2.3366666666666664,0.125,-0.7583333333333334,0.0,0.16666666666666666,77.0,60.0,1,0,0,0,0,0
kevin kisner,2020,2020-11-15,12,0.3956771061238492,0.4458261588512022,0.3996641586547772,-0.3062684140376962,-0.14488373824292708,-0.005787196000692202,0.25,0.75,0.3662210676389717,4,32.25,21.0,0,0,1.2683333333333335,0.5800000000000001,1.0733333333333333,0.3333333333333333,1.0,16.5,93.0,0,0,0,0,0,0
kevin na,2020,2020-11-15,12,-0.16424228213399047,-0.21247489922656967,0.11873562005014723,0.19949120684902114,-0.26873977633183693,-0.2816481378886566,0.16666666666666666,0.75,-0.08838013248231888,4,48.75,12.0,0,0,0.09499999999999997,0.045000000000000005,0.5583333333333333,0.16666666666666666,0.8333333333333334,40.166666666666664,13.0,1,1,1,0,0,0
lucas glover,2020,2020-11-15,12,-0.3165662738919522,-0.025459585595172946,-0.8768922075836808,0.3577853075096713,0.22370604656077053,0.5580711635884065,0.0,0.5,-0.36534851581259536,0,,,0,0,-0.7566666666666667,0.2133333333333333,-1.1566666666666665,0.0,0.3333333333333333,63.166666666666664,93.0,0,0,0,0,0,0
lanto griffin,2020,2020-11-15,12,0.4672173664052077,0.5226419183880411,0.29206381736928716,-0.20992347205116296,-0.13953349087564212,0.17323054300577106,0.16666666666666666,0.8333333333333334,0.3685203804512805,0,,,0,0,0.4616666666666666,0.38999999999999996,0.09666666666666664,0.16666666666666666,0.8333333333333334,38.166666666666664,93.0,0,0,0,0,0,0
lukas michel,2020,2020-11-15,1,-4.59,-2.75,-1.42,-0.41,-0.01,-3.18,0.0,0.0,-2.351818181818182,0,,,0,0,-4.59,-2.75,-1.42,0.0,0.0,80.0,93.0,0,0,0,0,0,0
louis oosthuizen,2020,2020-11-15,12,0.7957603147569511,0.07568907786833401,0.3653666922199067,0.11860451040719262,0.2375163405343583,0.4300301804234379,0.16666666666666666,0.9166666666666666,0.3266600045819294,5,23.2,12.0,0,0,0.5566666666666665,0.085,0.08666666666666667,0.16666666666666666,1.0,32.666666666666664,23.0,1,1,0,0,0,0
lee westwood,2020,2020-11-15,12,0.23173281748492358,-0.1313588515324496,0.02561158376767133,-0.144217561975695,0.4819276141662171,0.2061212337172523,0.16666666666666666,0.6666666666666666,0.04749128891608647,3,22.0,2.0,0,0,0.8799999999999999,0.17666666666666667,0.3533333333333333,0.3333333333333333,0.6666666666666666,35.333333333333336,38.0,1,0,0,0,0,0
matthew fitzpatrick,2020,2020-11-15,12,0.7876948430589058,0.32130910635365356,0.407937438558836,-0.15977130769493803,0.219230391459658,0.3781340433515941,0.25,0.6666666666666666,0.42832784156612985,4,24.5,7.0,0,0,0.93,-0.14833333333333332,1.0866666666666667,0.5,0.6666666666666666,33.666666666666664,46.0,1,0,0,0,0,0
max homa,2020,2020-11-15,12,-1.2676156608502447,-0.8351721867775663,-0.4097253268258358,-0.12302884093018589,0.10363572875745092,-0.8579688028446535,0.08333333333333333,0.4166666666666667,-0.6737441497596952,0,,,0,0,-0.31666666666666665,-0.7333333333333334,0.23000000000000007,0.16666666666666666,0.5,59.0,93.0,0,0,0,0,0,0
matt kuchar,2020,2020-11-15,12,-0.11940822709919999,0.16275573155013,0.08463716862423307,-0.14868579273284976,-0.2178287893106483,-0.203424483368175,0.0,0.75,0.04844785065349127,5,22.8,4.0,0,0,0.38000000000000006,-0.09833333333333334,0.5833333333333334,0.0,0.8333333333333334,42.166666666666664,93.0,0,0,0,0,0,0
marc leishman,2020,2020-11-15,12,-1.873359506565627,-0.3966008634639383,-0.9356949645818413,-0.14964966547061334,-0.3910610568225097,-0.9383414159415382,0.0,0.5833333333333334,-0.8606330347397168,4,44.5,9.0,0,0,-1.8966666666666667,-0.59,-0.6366666666666666,0.0,0.6666666666666666,58.333333333333336,13.0,1,1,1,0,0,0
matt wallace,2020,2020-11-15,12,0.007135674026905474,-0.1717336628703193,-0.11564104363715914,0.13028779962229656,0.16407307178644395,0.1232772317947758,0.08333333333333333,0.6666666666666666,-0.08828676419905988,1,83.0,83.0,0,0,0.4066666666666667,-0.32666666666666666,0.20000000000000004,0.16666666666666666,0.8333333333333334,45.166666666666664,46.0,1,0,0,0,0,0
mike weir,2020,2020-11-15,12,-1.0679161998719295,-0.2664638230423283,0.0263056079349346,0.15578090463534647,-0.9838023719542761,-1.0937613441119811,0.0,0.5,-0.37093342110251903,5,80.4,77.0,0,0,-0.8960000000000001,0.32,-0.22399999999999998,0.0,0.3333333333333333,73.83333333333333,51.0,1,0,0,0,0,0
matthew wolff,2020,2020-11-15,12,0.696111037116547,0.7232015635490504,0.1916500457799158,-0.35342850208462223,0.13517009063133908,0.502466741826578,0.25,0.9166666666666666,0.4715271456527544,0,,,0,0,1.2099999999999997,0.5483333333333335,0.17333333333333334,0.16666666666666666,1.0,24.5,93.0,0,0,0,0,0,0
nate lashley,2020,2020-11-15,12,-0.8568785438596652,-0.7098579333745476,-0.0022283258153261497,0.37518251666285135,-0.5206808578540589,-0.856926843492496,0.0,0.4166666666666667,-0.4620711802120805,0,,,0,0,-1.055,-0.7699999999999999,0.06999999999999999,0.0,0.3333333333333333,72.33333333333333,93.0,0,0,0,0,0,0
